MONTH,CITY,STORE,STATUS,ZONE_MAPPING,ORDER_COUNT,CART_SALES,DISCOUNT,NET_REVENUE,IDEAL_FOOD_COST,GROSS_MARGIN,KITCHEN_EBITDA,VARIANCE,REVENUE_COHORT,CM_COHORT,EBITDA_CATEGORY,EBITDA_COHORT,VARIANCE_CATEGORY,REVENUE_BUCKET,GM_PERCENT
Mar-2024,Bangalore,"Allen, Torres and Williams",Active,North,9701,3627305.61,742322.34,3028368.47,1134357.49,1748344.77,472637.84,2.6989360000000002,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,57.73223395104229
Oct-2023,Pune,"Aguilar, Becker and Hernandez",Active,East,11811,3561403.95,868767.88,2765074.26,1211271.41,1456824.63,-36376.38,2.8443110000000003,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,52.686636705373694
Nov-2023,Pune,"Aguilar, Becker and Hernandez",Active,East,11644,4825764.03,1140538.26,3786760.71,1579655.84,2095810.12,758731.0,1.7778060000000002,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var <2%,35L-45L,55.34572370695163
Dec-2023,Pune,"Aguilar, Becker and Hernandez",Active,East,7350,2214055.95,401609.99,1848533.16,827268.01,956745.49,-498857.41,1.450784,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,15L-25L,51.75700986613624
Jan-2024,Pune,"Aguilar, Becker and Hernandez",Active,East,8943,2903684.8,545214.41,2433055.01,940707.36,1350946.1,-133095.99,2.320737,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,15L-25L,55.52468375961628
Feb-2024,Pune,"Aguilar, Becker and Hernandez",Active,East,10502,3806376.3,727270.41,3190390.8,1381802.12,1740862.85,345649.03,2.894676,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,54.565818394411124
Mar-2024,Pune,"Aguilar, Becker and Hernandez",Active,East,13583,5344672.22,1336495.34,4125657.96,1915929.16,2142403.81,646348.04,2.7490040000000002,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var 2%-3%,35L-45L,51.92877913708581
Oct-2023,Mumbai,Lin-David,Active,East,9718,3754241.43,662665.93,3201876.23,1374408.56,1719636.6,362456.34,1.5402280000000002,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,53.707154070724336
Nov-2023,Mumbai,Lin-David,Active,East,7303,3503447.38,944581.7,2674816.33,767994.15,1824492.09,466982.17,2.357691,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,68.20999518871638
Dec-2023,Mumbai,Lin-David,Active,East,13744,4787748.65,1000587.69,3883938.93,1441756.92,2325579.93,923989.09,1.328875,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,35L-45L,59.87684080295259
Jan-2024,Mumbai,Lin-David,Active,East,10014,3791934.91,635842.68,3222821.69,1185471.97,1974697.5,625355.77,1.711191,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,61.27231630987316
Feb-2024,Mumbai,Lin-David,Active,East,12363,5867419.21,1231073.37,4715214.69,1832325.08,2807403.51,1464139.57,1.181296,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var <2%,Above 45L,59.53925101128321
Mar-2024,Mumbai,Lin-David,Active,East,14698,5132927.02,946034.59,4290726.19,1896624.38,2286988.14,942119.4,1.8006689999999999,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,53.300724369923024
Oct-2023,Bangalore,Huang-Hart,Active,East,12260,5594307.19,867269.48,4786763.92,1574077.18,3126977.79,1676838.87,2.326532,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,Above 45L,65.32550679875601
Nov-2023,Bangalore,Huang-Hart,Active,East,12408,3847627.25,744795.72,3189296.41,1540238.45,1560413.09,245573.49,1.316519,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,Var <2%,25L-35L,48.92656214415643
Dec-2023,Bangalore,Huang-Hart,Active,East,14492,5295006.24,862572.38,4557977.32,1855996.58,2634774.36,1352972.9,2.368448,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,Above 45L,57.80578039383486
Jan-2024,Bangalore,Huang-Hart,Active,East,14967,5775360.65,1453727.16,4408659.78,1832668.15,2428856.36,1136819.72,2.829889,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,55.092850916248295
Feb-2024,Bangalore,Huang-Hart,Active,East,11727,4997371.07,1129496.53,3923538.21,1833767.65,2037824.85,806900.54,2.304928,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var 2%-3%,35L-45L,51.938447924532895
Mar-2024,Bangalore,Huang-Hart,Active,East,8844,3241511.99,877221.71,2434545.97,979804.8,1384680.06,6348.09,1.048506,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,15L-25L,56.876316038509636
Oct-2023,Hyderabad,"Rodriguez, Montoya and Phillips",Inactive,West,8935,3201072.44,899733.41,2406861.92,855644.24,1459307.13,-59597.2,1.09931,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,Var <2%,15L-25L,60.63111131859197
Nov-2023,Hyderabad,"Rodriguez, Montoya and Phillips",Inactive,West,11753,5659224.54,1616214.3,4153806.43,1785243.02,2243182.48,1011815.82,1.3094139999999999,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var <2%,35L-45L,54.0030576244257
Dec-2023,Hyderabad,"Rodriguez, Montoya and Phillips",Inactive,West,8887,3862651.92,827773.1,3107418.24,1278274.53,1744514.25,460282.36,1.705416,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,56.14031054924875
Jan-2024,Hyderabad,"Rodriguez, Montoya and Phillips",Inactive,West,11142,5320428.23,1313831.38,4145861.53,1539481.55,2494223.26,1135152.86,2.484445,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var 2%-3%,35L-45L,60.16175991290284
Feb-2024,Hyderabad,"Rodriguez, Montoya and Phillips",Inactive,West,7086,2431691.14,484181.3,2036881.33,924676.51,1049416.57,-126054.88,2.062309,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,15L-25L,51.520751579572874
Mar-2024,Hyderabad,"Rodriguez, Montoya and Phillips",Inactive,West,8250,3280374.23,540645.06,2836320.12,1068307.72,1704167.8,367558.01,2.6727119999999998,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,60.08376092611154
Oct-2023,Hyderabad,Torres Ltd,Active,East,13083,4559548.63,909471.29,3742606.56,1213407.79,2401970.76,1092686.13,1.583728,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,64.17908806315991
Nov-2023,Hyderabad,Torres Ltd,Active,East,8576,4285969.8,889642.7,3444142.86,1370913.73,1992564.96,527148.74,2.284596,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,57.85372561462216
Dec-2023,Hyderabad,Torres Ltd,Active,East,9238,2797494.66,683573.54,2178749.49,947187.31,1144003.58,-149989.03,1.111041,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,15L-25L,52.50734814859326
Jan-2024,Hyderabad,Torres Ltd,Active,East,13903,5219154.77,866341.79,4479388.24,2053958.19,2328370.34,943381.95,2.7942560000000003,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,51.9796502390246
Feb-2024,Hyderabad,Torres Ltd,Active,East,12887,6305333.69,1775728.1,4607354.05,2089548.92,2407936.93,1239227.17,2.37327,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,52.26290195779507
Mar-2024,Hyderabad,Torres Ltd,Active,East,14246,4893070.43,812707.89,4217196.04,1266089.47,2822622.81,1503085.99,1.151305,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,Var <2%,35L-45L,66.9312686255866
Oct-2023,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,12169,5558214.2,1236672.02,4375696.05,1744719.72,2523381.02,1236674.39,1.022905,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,57.668105626303735
Nov-2023,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,8296,2766242.99,698317.46,2187337.73,909833.61,1225850.52,-135763.83,1.298349,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,15L-25L,56.043038218885386
Dec-2023,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,8343,3758498.24,582938.03,3199910.64,1309988.37,1776508.07,420943.12,1.097998,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,55.517427511663264
Jan-2024,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,11471,3488311.67,627646.32,2996473.63,1039028.98,1869622.73,534823.95,1.886091,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,62.39409922656319
Feb-2024,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,8253,2807630.47,670708.35,2236380.94,674656.08,1420738.83,64674.79,2.749648,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,Var 2%-3%,15L-25L,63.5284805280088
Mar-2024,Ahmedabad,"Gay, Walker and Ruiz",Inactive,West,13912,4912971.54,1340134.75,3661780.42,1408284.86,2124448.73,774938.14,1.3835959999999998,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,58.016824777275964
Oct-2023,Hyderabad,Reyes PLC,Active,West,14103,5270774.06,1355075.21,4005270.01,1787905.01,2108455.79,739710.87,2.70112,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,52.642038732365016
Nov-2023,Hyderabad,Reyes PLC,Active,West,11333,3569018.3,582656.22,3043729.34,1010876.45,1970459.64,575164.82,2.970339,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,64.73833313970026
Dec-2023,Hyderabad,Reyes PLC,Active,West,7830,3814734.34,937058.74,2972004.74,1139090.17,1706415.62,97712.65,2.95629,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,25L-35L,57.416315560788775
Jan-2024,Hyderabad,Reyes PLC,Active,West,7213,2399285.32,560995.79,1890224.02,739654.26,1075897.08,-386069.07,1.9959490000000002,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,15L-25L,56.91902486775086
Feb-2024,Hyderabad,Reyes PLC,Active,West,10950,3875148.8,795536.16,3172859.44,917598.09,2129151.7,880971.35,1.406771,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,67.10513781852246
Mar-2024,Hyderabad,Reyes PLC,Active,West,13336,4084235.43,1078982.01,3054257.03,1295653.25,1676292.83,383384.42,1.3564379999999998,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,54.88381670353396
Oct-2023,Mumbai,"Barker, Morgan and Hughes",Active,West,14227,6969454.49,1624253.35,5419267.18,2068269.05,3251296.03,1901641.02,2.715893,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,59.99512336278647
Nov-2023,Mumbai,"Barker, Morgan and Hughes",Active,West,12412,4257648.8,1064204.26,3279389.76,1276353.51,1858110.64,483923.1,1.234307,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,56.66025620571554
Dec-2023,Mumbai,"Barker, Morgan and Hughes",Active,West,7219,3508940.05,605808.24,2977792.79,1261574.02,1661967.93,413750.52,1.0018479999999998,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var <2%,25L-35L,55.81207448621702
Jan-2024,Mumbai,"Barker, Morgan and Hughes",Active,West,14540,5094614.78,1454191.18,3712296.2,1480714.29,2094910.04,634623.93,2.823117,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,56.431651116632345
Feb-2024,Mumbai,"Barker, Morgan and Hughes",Active,West,8501,3521252.24,591870.47,3036786.72,1279935.39,1665684.18,430756.09,2.09383,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,54.85021944511137
Mar-2024,Mumbai,"Barker, Morgan and Hughes",Active,West,14008,5141764.3,1146263.51,4069665.15,1716559.75,2223857.72,1002129.78,2.4089240000000003,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,54.6447345919848
Oct-2023,Mumbai,Gibson-Floyd,Inactive,West,12686,3949597.5,657477.2,3345664.45,1153303.46,2127193.85,717825.07,1.391232,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var <2%,25L-35L,63.58060952585966
Nov-2023,Mumbai,Gibson-Floyd,Inactive,West,11647,5617935.94,981035.96,4744646.26,1730855.64,2879497.83,1658265.48,2.174688,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,Var 2%-3%,Above 45L,60.68941017322543
Dec-2023,Mumbai,Gibson-Floyd,Inactive,West,11809,3648901.9,742152.56,3013560.01,1315146.06,1617256.32,188598.19,1.12677,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,Var <2%,25L-35L,53.66597362034945
Jan-2024,Mumbai,Gibson-Floyd,Inactive,West,14513,5019692.14,1145428.28,3969884.37,1355012.67,2520067.09,1139076.3,2.442545,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,63.47960935698487
Feb-2024,Mumbai,Gibson-Floyd,Inactive,West,8781,4343261.53,1116918.74,3271944.47,1452931.41,1732931.2,400639.91,2.150277,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,52.96334384305733
Mar-2024,Mumbai,Gibson-Floyd,Inactive,West,9121,3374750.54,622396.75,2868804.45,1280336.3,1528998.25,77950.92,2.506401,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,25L-35L,53.2974023377578
Oct-2023,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,14413,6334746.73,1687950.37,4732578.25,2200819.56,2407986.1,1071606.94,2.293286,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,Above 45L,50.88106255823662
Nov-2023,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,9105,2916433.27,579164.91,2467324.26,774662.71,1573031.33,56267.29,2.354658,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,15L-25L,63.75454396091417
Dec-2023,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,11924,3599815.91,865427.74,2848602.37,1286446.21,1483183.6,78124.03,1.515893,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,52.06706332972685
Jan-2024,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,10051,3673285.31,741937.84,3013117.5,1067216.91,1880451.79,591681.13,2.848479,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,62.408843664410696
Feb-2024,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,8967,2890444.81,499719.11,2469231.41,1125197.94,1258018.24,-108458.27,2.9993939999999997,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,15L-25L,50.94776596900652
Mar-2024,Ahmedabad,"Tran, Scott and Harrison",Inactive,West,9377,3990135.9,1004411.64,3045102.32,1048062.8,1869815.58,632320.67,2.526993,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,61.40403124450676
Oct-2023,Ahmedabad,Chavez-Bell,Active,East,8848,3380353.65,668103.85,2841146.89,937382.28,1780260.75,562930.95,2.0879529999999997,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,25L-35L,62.659933432727236
Nov-2023,Ahmedabad,Chavez-Bell,Active,East,7895,3610956.24,708376.34,2983956.09,916015.73,1998881.09,617522.21,2.069563,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,Var 2%-3%,25L-35L,66.98761743508096
Dec-2023,Ahmedabad,Chavez-Bell,Active,East,14341,7069491.36,1340321.69,5843756.71,2448721.42,3289291.49,1950091.67,2.641258,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var 2%-3%,Above 45L,56.28727637431026
Jan-2024,Ahmedabad,Chavez-Bell,Active,East,9034,2957491.04,740385.2,2265271.66,1088657.43,1125412.17,-350961.95,1.0978139999999998,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var <2%,15L-25L,49.68111286043281
Feb-2024,Ahmedabad,Chavez-Bell,Active,East,7065,2378549.6,389910.66,2053151.7,595622.06,1381084.19,13923.92,2.8079509999999996,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var 2%-3%,15L-25L,67.26654391879568
Mar-2024,Ahmedabad,Chavez-Bell,Active,East,13240,6213742.46,1779278.01,4487565.35,1358967.7,3005312.39,1724392.85,1.245357,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,66.96977437888454
Oct-2023,Bangalore,Valdez Inc,Active,South,13681,4779276.39,1032212.4,3858990.56,1223265.7,2560458.24,1270118.93,2.9406529999999997,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,66.35046653236697
Nov-2023,Bangalore,Valdez Inc,Active,South,13950,6557630.37,1947624.92,4709222.4,1667267.44,2956274.6,1606549.58,2.203757,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,Var 2%-3%,Above 45L,62.77627915810474
Dec-2023,Bangalore,Valdez Inc,Active,South,7118,3412562.0,528754.57,2953655.15,1209463.73,1657662.69,313663.46,1.0979430000000001,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,Var <2%,25L-35L,56.122418014845096
Jan-2024,Bangalore,Valdez Inc,Active,South,10990,4901314.96,1009402.52,3948614.11,1834375.45,2040619.22,718602.4,2.004633,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,35L-45L,51.67937821100478
Feb-2024,Bangalore,Valdez Inc,Active,South,13612,6127989.05,1578279.58,4585995.24,1998688.12,2527974.31,1136625.8,1.905484,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,Var <2%,Above 45L,55.12378835351779
Mar-2024,Bangalore,Valdez Inc,Active,South,13980,5881970.0,1756542.16,4183210.87,1563391.5,2569360.57,1091273.52,2.401443,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,35L-45L,61.42077580707759
Oct-2023,Pune,Smith-Carpenter,Inactive,South,8405,3422844.02,1017177.36,2451336.85,1112308.06,1223466.06,60644.68,2.029451,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,15L-25L,49.910156574360634
Nov-2023,Pune,Smith-Carpenter,Inactive,South,14665,7197998.69,1231947.89,6056223.92,2277395.79,3660495.14,2431338.32,2.0419680000000002,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,Var 2%-3%,Above 45L,60.44187249932463
Dec-2023,Pune,Smith-Carpenter,Inactive,South,8960,4042721.79,717702.65,3455287.15,1591243.74,1752589.98,262082.4,1.769841,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,25L-35L,50.7219777667393
Jan-2024,Pune,Smith-Carpenter,Inactive,South,10081,4725719.89,1297082.2,3514459.65,1349512.69,2097811.26,775932.77,2.895972,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,59.6908620077627
Feb-2024,Pune,Smith-Carpenter,Inactive,South,14968,5262897.03,966023.22,4398245.92,1497485.22,2781749.52,1235282.53,1.7303400000000002,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,35L-45L,63.24679362176274
Mar-2024,Pune,Smith-Carpenter,Inactive,South,9699,3942701.77,765491.73,3292796.12,1512156.08,1686763.8,333296.2,2.0457810000000003,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,Var 2%-3%,25L-35L,51.2258803317589
Oct-2023,Bangalore,Jensen-Edwards,Inactive,West,12820,4520429.48,1046124.57,3546632.86,1211538.99,2252097.37,901736.67,1.0499100000000001,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,35L-45L,63.49959127147996
Nov-2023,Bangalore,Jensen-Edwards,Inactive,West,10177,3211321.08,800755.07,2508607.64,910654.11,1527674.78,224244.71,2.822491,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,25L-35L,60.897318322764896
Dec-2023,Bangalore,Jensen-Edwards,Inactive,West,7828,2986683.36,881848.31,2186275.88,816990.27,1287371.94,96347.98,1.526265,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,15L-25L,58.884240171921945
Jan-2024,Bangalore,Jensen-Edwards,Inactive,West,9462,3190246.48,929330.9,2390730.64,686782.95,1635861.89,442065.87,1.4306590000000001,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,Var <2%,15L-25L,68.4251861179978
Feb-2024,Bangalore,Jensen-Edwards,Inactive,West,8663,4118468.94,827958.75,3386906.95,1019992.52,2299456.62,927425.42,1.09254,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,67.89252418050634
Mar-2024,Bangalore,Jensen-Edwards,Inactive,West,12184,5491684.53,1207669.22,4414531.47,2012454.96,2341894.57,956959.88,1.733759,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var <2%,35L-45L,53.04967437461715
Oct-2023,Mumbai,"Hahn, Farmer and Bowen",Active,East,11854,4297278.44,769724.52,3590312.4,1298718.15,2214178.26,861580.4,2.139325,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,Var 2%-3%,35L-45L,61.67090808031078
Nov-2023,Mumbai,"Hahn, Farmer and Bowen",Active,East,9205,2762235.83,459700.83,2362187.14,805002.8,1412074.81,5537.99,2.420591,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,Var 2%-3%,15L-25L,59.77827861682458
Dec-2023,Mumbai,"Hahn, Farmer and Bowen",Active,East,8872,3954104.17,1045262.56,2952800.05,1337946.24,1506685.21,142170.16,1.7564970000000002,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,51.025642931698
Jan-2024,Mumbai,"Hahn, Farmer and Bowen",Active,East,10362,3937416.72,1120626.21,2955177.31,1073214.38,1771601.62,299140.96,1.072853,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,Var <2%,25L-35L,59.94908034807563
Feb-2024,Mumbai,"Hahn, Farmer and Bowen",Active,East,7615,3004158.06,584358.64,2511316.36,912734.53,1537969.77,370303.61,1.076035,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var <2%,25L-35L,61.24157810209145
Mar-2024,Mumbai,"Hahn, Farmer and Bowen",Active,East,10975,4085370.48,771957.97,3439277.85,1523665.77,1790738.21,341178.99,1.915927,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var <2%,25L-35L,52.06727365746271
Oct-2023,Ahmedabad,Rose and Sons,Inactive,East,13965,4937549.4,811043.41,4202186.02,1270025.0,2844244.56,1477825.7,1.911541,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,Var <2%,35L-45L,67.6848798806865
Nov-2023,Ahmedabad,Rose and Sons,Inactive,East,13867,5168180.24,848662.34,4395621.2,1544441.25,2709126.94,1441864.89,2.389448,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,61.63240226432614
Dec-2023,Ahmedabad,Rose and Sons,Inactive,East,9614,4105307.13,1153704.77,3010368.69,1077241.49,1860064.56,610797.13,2.364991,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,Var 2%-3%,25L-35L,61.78859639946628
Jan-2024,Ahmedabad,Rose and Sons,Inactive,East,14454,6353334.03,1160801.43,5293367.23,2403591.16,2825687.41,1546415.65,1.429125,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,Var <2%,Above 45L,53.38166212964597
Feb-2024,Ahmedabad,Rose and Sons,Inactive,East,14922,5728267.56,1158699.37,4651830.81,1418300.82,3087033.85,1631118.96,2.820937,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,Var 2%-3%,Above 45L,66.36169663272857
Mar-2024,Ahmedabad,Rose and Sons,Inactive,East,11439,5009406.5,1181466.48,3927251.58,1792214.79,2084490.46,791529.44,2.735271,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,Var 2%-3%,35L-45L,53.07758918770363
Oct-2023,Ahmedabad,Young Ltd,Inactive,South,12085,4338205.97,1239557.88,3140928.83,939348.78,2131422.26,796201.96,1.6943400000000002,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,Var <2%,25L-35L,67.85961654533891
Nov-2023,Ahmedabad,Young Ltd,Inactive,South,10775,4211020.33,681879.53,3613459.08,1680646.36,1823087.55,366587.01,2.965146,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,Var 2%-3%,35L-45L,50.452696699695295
Dec-2023,Ahmedabad,Young Ltd,Inactive,South,7464,3640537.29,919315.22,2834355.07,1153539.12,1605448.89,157326.12,1.762941,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,Var <2%,25L-35L,56.642475990137676
